pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type
136,9,"[5756, 6477, 7104]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5', '6', '7', '8'], 'time': [2047, 3468, 4112, 4846]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '2', '1', '6', '7', '8'], 'time': [1909, 2259, 2492, 3140, 3942, 4690]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '2', '1', '5', '6', '6', '7', '6', '8'], 'time': [2226, 2392, 2842, 3076, 3659, 3859, 4409, 4642, 5042]}, 'edge': {'target': [], 'time': []}}}","[48, -8, 4]","[191.67500000912696, 48.37000009138137, 5754.620000021532]",1,[],40,"[None, None, None]","['', -24, 4, 4, 4, 48, -8, -2, 4, 24, -4, -4, 4]",290952,[],mouselab-mdp
136,10,"[10213, 10914, 11584]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '9', '5', '10', '11', '12', '6'], 'time': [3736, 4198, 5006, 6791, 7306, 8205, 9779]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '0', '0', '9', '10', '4', '1', '9', '0', '5', '10', '11', '12', '12', '6'], 'time': [2039, 2102, 2388, 2454, 2505, 2570, 3105, 3421, 3905, 4471, 4788, 6588, 7185, 7568, 8004, 9671]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '0', '0', '9', '10', '4', '1', '9', '0', '5', '1', '9', '10', '11', '10', '12', '12', '5', '6'], 'time': [2068, 2137, 2404, 2471, 2554, 2637, 3139, 3871, 4370, 4654, 5438, 6171, 6321, 7071, 7469, 7554, 7819, 8395, 9438, 9971]}, 'edge': {'target': [], 'time': []}}}","[24, -4, 4]","[203.50999990478158, 129.70000004861504, 10211.864999961108]",1,[],17,"[None, None, None]","['', -48, 8, -2, 4, -24, -4, 2, -2, 24, -4, -4, 4]",301565,[],mouselab-mdp
136,11,"[5414, 6139, 7108]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['5', '1', '9', '2', '10', '11'], 'time': [1468, 1956, 2428, 3670, 4185, 4894]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '4', '2', '10', '11'], 'time': [1466, 1799, 2215, 3349, 3515, 3932, 4715]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '9', '1', '4', '2', '10', '11'], 'time': [1688, 2132, 2632, 2749, 3362, 3799, 4344, 5066]}, 'edge': {'target': [], 'time': []}}}","[48, 8, 4]","[191.43000000622123, 159.1800000751391, 5412.840000004508]",1,[],54,"[None, None, None]","['', 48, -4, 4, 4, 24, -8, 2, 2, 48, 8, 4, 2]",311016,[],mouselab-mdp
136,12,"[3511, 6427, 7606]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5'], 'time': [1611, 2302, 2949]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '9', '1', '1', '5'], 'time': [983, 1465, 1812, 2231, 2781]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '9', '1', '1', '5', '0', '5', '6', '7', '6', '7', '6'], 'time': [1131, 1765, 1864, 2531, 3114, 4014, 4098, 4606, 5015, 5498, 5865, 6298]}, 'edge': {'target': [], 'time': []}}}","[48, -4, -2]","[203.55499989818782, 471.85499989427626, 3509.124999982305]",1,[],39,"[None, None, None]","['', 24, -8, 2, -2, 48, -4, -4, -2, 24, -4, 4, -4]",324038,[],mouselab-mdp
136,13,"[8281, 9013, 9658]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['5', '1', '9', '2', '3', '4', '10', '6'], 'time': [1722, 2224, 2873, 3949, 4392, 4997, 7024, 7622]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '1', '9', '10', '11', '2', '2', '3', '4', '10', '10', '10', '0', '6'], 'time': [591, 1573, 2073, 2657, 3091, 3273, 3523, 3807, 4187, 4840, 5904, 6240, 6657, 7238, 7340]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '1', '9', '10', '11', '2', '2', '3', '2', '4', '9', '10', '10', '10', '9', '0', '5', '6'], 'time': [654, 1857, 2423, 3056, 3140, 3307, 3590, 4156, 4573, 4673, 5139, 5873, 5921, 6540, 7190, 7221, 7254, 7323, 7974]}, 'edge': {'target': [], 'time': []}}}","[24, 4, -2]","[2408.3199999295175, 675.7700000889599, 8280.185000039637]",1,[],18,"[None, None, None]","['', 24, 4, -2, -4, -24, 8, -2, -4, -24, 4, 4, -4]",332539,[],mouselab-mdp
136,14,"[6109, 6804, 7386]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5', '1', '9', '6', '7', '8'], 'time': [1451, 2176, 2897, 4606, 5148, 5685]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '1', '9', '0', '6', '7', '8'], 'time': [None, 1351, 2018, 2701, 3702, 4484, 4982, 5501]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '1', '9', '0', '5', '5', '6', '7', '6', '8'], 'time': [1052, 1684, 2351, 3117, 3732, 3934, 4301, 4901, 5299, 5451, 5832]}, 'edge': {'target': [], 'time': []}}}","[24, 8, 4]","[219.58000003360212, 146.81999990716577, 6108.329999959096]",1,[],30,"[None, None, None]","['', -24, 8, 2, 2, 24, 8, -4, 4, -48, 8, 2, -2]",344013,[],mouselab-mdp
136,15,"[5342, 6477, 7090]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['5', '1', '9', '2', '3', '4'], 'time': [1358, 1969, 2480, 3504, 3936, 4926]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '0', '1', '9', '2', '2', '3', '4', '4'], 'time': [719, 1166, 1700, 1785, 2219, 3119, 3435, 3766, 4352, 4902]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '0', '1', '9', '1', '2', '2', '3', '4', '4'], 'time': [868, 1649, 1717, 2102, 2716, 3002, 3233, 3733, 4169, 4369, 5108]}, 'edge': {'target': [], 'time': []}}}","[24, 4, 4]","[198.85000004433095, 81.54500008095056, 5340.435000020079]",1,[],26,"[None, None, None]","['', 24, 4, -2, 4, -24, -8, -2, -4, -24, 8, -4, -2]",355999,[],mouselab-mdp
136,16,"[5677, 6629, 7354]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '5', '9', '6', '8', '7'], 'time': [1410, 2040, 2983, 4092, 4464, 5229]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '1', '5', '0', '9', '6', '8', '7'], 'time': [953, 1206, 1756, 2259, 2940, 3989, 4288, 5172]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '1', '5', '0', '9', '6', '8', '6', '7', '5'], 'time': [970, 1589, 2204, 2339, 3273, 4239, 4606, 4923, 5520, 5639]}, 'edge': {'target': [], 'time': []}}}","[24, 8, 4]","[623.7050000345334, 118.49999998230487, 5675.545000005513]",1,[],30,"[None, None, None]","['', -48, 4, -4, 2, 24, 8, 4, -4, -24, 4, 4, -2]",365301,[],mouselab-mdp
136,17,"[5518, 6507, 7136]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['5', '1', '9', '10', '12', '11'], 'time': [1566, 1991, 3090, 3857, 4421, 5012]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '9', '10', '12', '11'], 'time': [1382, 1849, 2616, 2949, 3599, 4298, 4866]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '9', '9', '10', '12', '10', '11', '12'], 'time': [1733, 2349, 2663, 3466, 4216, 4582, 4716, 5199, 8450]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[439.11999999545515, 226.4699999941513, 5516.285000019707]",1,[],42,"[None, None, None]","['', 24, 8, -4, 4, 24, -8, -4, -2, 48, -4, 4, 4]",374196,[],mouselab-mdp
136,18,"[13187, 13943, 14882]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '6', '2', '10', '11', '12', '8', '7', '3', '4'], 'time': [1325, 2029, 2555, 3965, 5413, 5924, 8603, 9416, 10271, 10672, 11151, 12260]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '1', '5', '6', '3', '2', '2', '10', '12', '11', '12', '12', '8', '7', '3', '4'], 'time': [1141, 1521, 1807, 2204, 3790, 4172, 4749, 5224, 5674, 7874, 8424, 8824, 9274, 10088, 10524, 10890, 12072]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '1', '5', '5', '6', '3', '2', '2', '10', '12', '10', '11', '10', '12', '12', '8', '6', '7', '3', '2', '4'], 'time': [1474, 1573, 2157, 2724, 3574, 4140, 4205, 4841, 5574, 6074, 7891, 8174, 8724, 8807, 8857, 9574, 10372, 10423, 10857, 11324, 11557, 12491]}, 'edge': {'target': [], 'time': []}}}","[-48, 8, 2]","[456.1899999389425, 116.039999993518, 13185.079999966547]",1,[],-50,"[None, None, None]","['', -48, 4, -2, -4, -48, -4, -2, -4, -48, 8, 2, 2]",383134,[],mouselab-mdp
136,19,"[7335, 8002, 8628]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '6', '8', '7'], 'time': [1621, 2150, 2738, 5068, 5537, 6400]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '9', '1', '5', '6', '8', '7'], 'time': [1170, 1235, 1968, 2569, 4769, 5302, 6202]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '9', '1', '5', '6', '8', '8', '6', '7', '5'], 'time': [1202, 1802, 2349, 2868, 5233, 5769, 5919, 5952, 6519, 6602]}, 'edge': {'target': [], 'time': []}}}","[-24, 4, -2]","[249.36000001616776, 422.5850000511855, 7333.255000063218]",1,[],-28,"[None, None, None]","['', -48, 4, 4, -2, -24, 4, -2, -2, -48, -4, 4, -4]",392342,[],mouselab-mdp
136,20,"[16480, 17222, 17837]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '5', '9', '2', '4', '3', '10', '12', '11'], 'time': [1255, 1714, 2160, 2972, 3630, 4359, 5234, 5628, 6077]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '5', '0', '9', '2', '4', '4', '3', '10', '10', '12', '11'], 'time': [1038, 1483, 1851, 1951, 2804, 3167, 3434, 4253, 4670, 5004, 5401, 5937]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '5', '0', '9', '9', '2', '4', '4', '2', '3', '1', '9', '10', '10', '12', '10', '11'], 'time': [1385, 1834, 1886, 2370, 2452, 3153, 3234, 3776, 3817, 4554, 4604, 4637, 4702, 5369, 5770, 5820, 6337]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[148.84499995969236, 123.07500001043081, 16477.964999969117]",1,[],41,"[None, None, None]","['', 48, 4, -2, -4, 24, -8, -2, 4, 48, -4, 4, 4]",409847,[],mouselab-mdp
136,21,"[9247, 10011, 10788]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '9', '5', '6', '10', '2', '4', '3'], 'time': [2000, 3487, 4207, 5133, 5988, 6806, 7752, 8444]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '9', '0', '1', '0', '5', '0', '9', '9', '0', '5', '6', '0', '10', '10', '2', '4', '3'], 'time': [1045, 1144, 1510, 1832, 2194, 2630, 2809, 2858, 3311, 3677, 3758, 4994, 5309, 5376, 5812, 6528, 7528, 8261]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '9', '0', '1', '0', '5', '0', '9', '9', '0', '5', '5', '6', '5', '0', '9', '10', '10', '2', '4', '2', '3', '1'], 'time': [1075, 1411, 1578, 2127, 2294, 2761, 2844, 2908, 3645, 3711, 4361, 4795, 5278, 5308, 5325, 5360, 5393, 6161, 6978, 7978, 8144, 8612, 8676]}, 'edge': {'target': [], 'time': []}}}","[48, 8, 2]","[252.41499999538064, 113.91499999444932, 9245.589999947697]",1,[],50,"[None, None, None]","['', 48, 8, 2, 2, 48, -8, 4, 4, 48, -4, 4, 4]",419797,[],mouselab-mdp
136,22,"[7209, 7995, 8657]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '6', '7', '8'], 'time': [1537, 2224, 2856, 3945, 4331, 4843]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '9', '0', '5', '5', '0', '6', '6', '7', '8'], 'time': [658, 1407, 2041, 2356, 2404, 2758, 3223, 3541, 3774, 4171, 4504]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '9', '0', '5', '5', '0', '6', '6', '7', '6', '8'], 'time': [857, 1671, 2339, 2387, 2473, 3141, 3488, 3587, 4141, 4439, 4490, 5108]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[247.59499996434897, 274.4099999545142, 7207.595000043511]",1,[],42,"[None, None, None]","['', -24, -4, 2, -4, 48, -4, 4, -2, -24, 4, 2, -4]",439685,[],mouselab-mdp
136,23,"[6010, 7123, 7779]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '5', '9', '6', '8', '7'], 'time': [2201, 2787, 3583, 4612, 5022, 5565]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '1', '1', '5', '9', '0', '6', '8', '7'], 'time': [1591, 1616, 1719, 1969, 2636, 3303, 3950, 4453, 4833, 5487]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '1', '1', '5', '9', '0', '5', '6', '8', '6', '7', '5'], 'time': [1599, 1684, 1783, 2336, 2918, 3936, 3983, 4303, 4785, 5170, 5252, 5786, 6218]}, 'edge': {'target': [], 'time': []}}}","[48, -8, -2]","[270.1449999585748, 145.8499999716878, 6010.185000021011]",1,[],32,"[None, None, None]","['', -24, -4, -2, 4, 48, -8, -4, -2, -24, 4, -4, -4]",452461,[],mouselab-mdp
136,24,"[8464, 9198, 9939]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '10', '11', '12', '6', '2'], 'time': [1878, 2584, 2982, 3739, 4566, 5432, 7248, 8074]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '1', '9', '10', '11', '12', '0', '6', '3', '2'], 'time': [1270, 1670, 2303, 2750, 3486, 4401, 5263, 6534, 7070, 7553, 7953]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '1', '9', '10', '11', '10', '12', '10', '9', '0', '5', '6', '3', '2'], 'time': [1370, 1985, 2720, 3188, 3970, 4737, 4887, 5603, 6487, 6517, 6568, 6870, 7440, 7720, 8254]}, 'edge': {'target': [], 'time': []}}}","[24, -4, -2]","[586.3050000043586, 156.48500004317611, 8461.999999941327]",1,[],10,"[None, None, None]","['', -48, 4, -2, -4, -48, 4, -2, 4, 24, -4, -2, -2]",463096,[],mouselab-mdp
136,25,"[4953, 5900, 6603]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '6', '7', '8'], 'time': [1499, 2060, 2758, 3581, 4034, 4554]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '1', '1', '9', '0', '5', '5', '6', '7', '8'], 'time': [891, 1190, 1305, 1940, 2253, 2304, 2640, 3473, 3854, 4372]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '1', '1', '9', '0', '5', '5', '5', '6', '7', '6', '8'], 'time': [940, 1203, 1639, 2223, 2287, 2356, 3007, 3340, 3803, 4206, 4306, 4739]}, 'edge': {'target': [], 'time': []}}}","[24, 8, -2]","[226.8800000892952, 248.86499997228384, 4951.434999937192]",1,[],24,"[None, None, None]","['', -48, 8, 4, 2, 24, 8, -2, -4, -24, 4, 4, 2]",472408,[],mouselab-mdp
136,26,"[4766, 5563, 6288]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '10', '12', '11'], 'time': [1125, 1639, 2130, 3131, 3841, 4362]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '0', '10', '12', '11'], 'time': [705, 1470, 1887, 2334, 2820, 3670, 4253]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '0', '9', '10', '12', '10', '11', '10'], 'time': [1370, 1770, 2303, 2420, 2638, 3537, 4020, 4153, 4567, 7154]}, 'edge': {'target': [], 'time': []}}}","[24, -4, 2]","[441.9650000054389, 213.98999996017665, 4764.964999980293]",1,[],16,"[None, None, None]","['', -24, 4, -2, 4, -24, 8, 2, -2, 24, -4, 2, -4]",483673,[],mouselab-mdp
136,27,"[5715, 6473, 7194]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '5', '9', '6', '7', '8'], 'time': [1848, 2482, 3133, 3976, 4830, 5331]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '1', '0', '5', '0', '9', '0', '6', '6', '7', '7', '8'], 'time': [828, 978, 1611, 2026, 2278, 2645, 2928, 3345, 3479, 3761, 4192, 4658, 5078]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '1', '0', '5', '0', '9', '0', '6', '6', '7', '7', '6', '8'], 'time': [895, 1012, 1960, 2042, 2593, 2692, 3311, 3358, 3561, 4178, 4225, 4992, 5061, 5459]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[290.16500001307577, 220.1900000218302, 5714.150000014342]",1,[],44,"[None, None, None]","['', 24, 8, 2, 4, 48, 4, -4, -2, -48, 8, 2, -2]",492058,[],mouselab-mdp
136,28,"[6584, 7517, 8159]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '5', '9', '2', '6', '4', '3'], 'time': [1256, 2018, 2531, 3741, 4434, 5510, 6037]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '1', '5', '0', '9', '2', '6', '4', '3'], 'time': [886, 916, 1003, 1774, 2200, 2323, 3471, 4305, 5370, 5750]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '5', '0', '9', '9', '1', '2', '6', '5', '1', '4', '2', '3'], 'time': [900, 951, 1454, 2154, 2218, 2753, 3038, 3103, 3920, 4634, 5053, 5116, 5670, 5716, 6269]}, 'edge': {'target': [], 'time': []}}}","[24, 4, 4]","[243.26500005554408, 230.86999997030944, 6581.92499994766]",1,[],25,"[None, None, None]","['', 24, 4, 4, 4, 24, -4, -2, -2, -24, 8, -2, -4]",500454,[],mouselab-mdp
136,29,"[4820, 5519, 6157]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '6', '8', '7'], 'time': [1390, 2023, 2488, 3416, 3895, 4341]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '9', '0', '5', '6', '8', '7', '0'], 'time': [933, 1168, 1583, 2166, 2217, 3219, 3819, 4118, 4585]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '9', '0', '5', '5', '6', '8', '6', '7', '5', '0'], 'time': [1036, 1535, 2135, 2200, 2719, 3136, 3670, 4052, 4102, 4506, 4550, 4634]}, 'edge': {'target': [], 'time': []}}}","[24, -4, 2]","[410.73500004131347, 121.80500000249594, 4817.344999988563]",1,[],16,"[None, None, None]","['', -24, -4, 4, -2, 24, -4, 2, -4, -48, -4, 4, -4]",509314,[],mouselab-mdp
136,30,"[11453, 12122, 12817]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '6', '2', '10', '11', '12', '4', '3'], 'time': [1353, 2073, 2492, 4938, 5650, 6228, 7991, 8468, 9399, 9970]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '0', '1', '9', '6', '2', '10', '11', '12', '4', '3'], 'time': [1143, 1485, 1622, 1789, 2272, 4505, 5422, 6006, 7772, 8253, 9155, 9872]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '0', '1', '9', '6', '2', '10', '11', '10', '12', '4', '2', '3', '2', '4'], 'time': [1471, 1502, 1635, 2223, 2669, 5122, 5823, 6409, 8139, 8221, 8787, 9539, 9586, 10172, 10220, 10272]}, 'edge': {'target': [], 'time': []}}}","[-48, -4, 4]","[197.4899999331683, 138.9750000089407, 11451.044999994338]",1,[],-58,"[None, None, None]","['', -48, -4, 2, -2, -48, -8, -4, -4, -48, -4, 2, 4]",520369,[],mouselab-mdp
136,31,"[7439, 7990, 8690]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '5', '9', '10', '6', '2', '11', '12'], 'time': [1358, 1923, 2418, 3046, 3802, 4638, 5983, 6683]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['4', '1', '0', '0', '5', '0', '9', '10', '0', '6', '2', '11', '12'], 'time': [857, 1173, 1536, 1587, 1737, 2106, 2187, 2820, 3340, 3590, 4404, 5789, 6489]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['4', '1', '0', '0', '5', '0', '9', '10', '9', '0', '5', '6', '2', '10', '11', '10', '12'], 'time': [869, 1523, 1553, 1656, 2089, 2170, 2790, 3273, 3323, 3355, 3404, 3956, 4806, 5657, 6172, 6407, 6889]}, 'edge': {'target': [], 'time': []}}}","[48, 8, 2]","[164.11000001244247, 194.50500002130866, 7437.335000024177]",1,[],50,"[None, None, None]","['', 48, -8, 4, -4, 48, -4, -4, -2, 48, 8, -4, 2]",527941,[],mouselab-mdp
136,32,"[5459, 6275, 6934]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '6', '8', '7'], 'time': [1522, 2569, 3206, 3885, 4616, 5022]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '0', '9', '0', '5', '6', '8', '7'], 'time': [1295, 2026, 2358, 2742, 3108, 3728, 4159, 4877]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '9', '0', '5', '5', '6', '8', '6', '7', '5'], 'time': [1961, 2043, 2691, 2791, 3408, 3695, 4142, 4725, 4778, 5194, 5344]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 2]","[36.48999996948987, 182.06499994266778, 5458.075000089593]",1,[],40,"[None, None, None]","['', -24, 4, 2, 2, 48, -4, 2, -4, -48, 8, -2, 4]",542457,[],mouselab-mdp
