,Unnamed: 0,w,taken_paths,costs,loss,ground_truth,trial_id,i_episode,actions,return,full_actions,sim_experiment_setting,sim_model_yaml,sim_feature_yaml,sim_prior_json,sim_constant_yaml,sim_cost_function,sim_cost_parameter_values,sim_num_simulated,sim_num_trials,static_cost_weight,depth_cost_weight,pid,num_early,num_middle,num_late,num_clicks,unbounded_present_bias,unbounded_loss,over_under,present,present_late,state
518,25,"[-1.5186458946031907, 1.4735421854561161, -1.1495941424306175, 0.19550950308877194, -1.062131438077259, -0.9543229052819693, 2.1059505815994464, 0.8819964133743674, 0.2717797750854372, -0.7340183620787772, -0.2031936091434218, -1.4457682478886453, 0.14662096212186998, 0.07116932020652555, 1.4229968727301423, -1.3385693625987969, 0.19265614146187254, 0.787919602881923, -0.7225826856555787, 0.3356642907551153, 1.6239930879315014, -0.0061675649189829, 1.1516791029048181, 0.9299899853641885, -0.8303761608881581, 0.3487107896071251, -0.2032065111177086, -1.2142731782728522, -0.5299914667403287, 0.33927324169259715, 0.18870029701732205, 0.42237763846624576, 0.4186333590249298, 0.06650382089972201, 0.4348130003496342, -0.46400901155031615, 1.2895732063964185, -0.46919532891554044, -1.268639143319202, -0.36502214534196076, 1.2999074096443357, 0.17302700693102233, -0.8617059567222043, 0.03147746665843375, 0.9098404704610271, -1.8968556075325145, -0.1459996518868399, 1.7312041470757127, -0.16554888264581713, 0.030794613268431654, -0.5466356984924373, 1.3581770139467744, 0.10013685277292793, 1.8642768231318538, -0.4887752067971128, -0.41405665137556225]","[9, 10, 12]","[-15.0, 46.0]",0.0,"[0.0, -2.0, 8.0, 24.0, 24.0, -2.0, 4.0, -24.0, -48.0, 2.0, -4.0, 24.0, 48.0]",6610219811563797093,25,12,31.0,"[12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,False,False,True,True,0.0,0.0,-1.2000000000000002,0.0,1.2000000000000002,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
519,25,"[-1.5186458946031907, 1.4735421854561161, -1.1495941424306175, 0.19550950308877194, -1.062131438077259, -0.9543229052819693, 2.1059505815994464, 0.8819964133743674, 0.2717797750854372, -0.7340183620787772, -0.2031936091434218, -1.4457682478886453, 0.14662096212186998, 0.07116932020652555, 1.4229968727301423, -1.3385693625987969, 0.19265614146187254, 0.787919602881923, -0.7225826856555787, 0.3356642907551153, 1.6239930879315014, -0.0061675649189829, 1.1516791029048181, 0.9299899853641885, -0.8303761608881581, 0.3487107896071251, -0.2032065111177086, -1.2142731782728522, -0.5299914667403287, 0.33927324169259715, 0.18870029701732205, 0.42237763846624576, 0.4186333590249298, 0.06650382089972201, 0.4348130003496342, -0.46400901155031615, 1.2895732063964185, -0.46919532891554044, -1.268639143319202, -0.36502214534196076, 1.2999074096443357, 0.17302700693102233, -0.8617059567222043, 0.03147746665843375, 0.9098404704610271, -1.8968556075325145, -0.1459996518868399, 1.7312041470757127, -0.16554888264581713, 0.030794613268431654, -0.5466356984924373, 1.3581770139467744, 0.10013685277292793, 1.8642768231318538, -0.4887752067971128, -0.41405665137556225]","[9, 10, 12]","[-15.0, 46.0]",0.0,"[0.0, -2.0, 8.0, 24.0, 24.0, -2.0, 4.0, -24.0, -48.0, 2.0, -4.0, 24.0, 48.0]",6610219811563797093,25,0,31.0,"[12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,False,False,False,False,0.0,0.0,-2.2,0.0,2.2,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48.0)"
520,26,"[-1.5186385215451177, 1.4735421545834917, -1.1495942889457675, 0.1955090072272383, -1.062128548567657, -0.9542381029443527, 2.1060353564442313, 0.8820897545826121, 0.2718518715698404, -0.7338486917267475, -0.20319400019797051, -1.445760219916376, 0.1466206536788543, 0.07116919698896301, 1.4231667560219081, -1.338399541371326, 0.1928261955096829, 0.7880816254345594, -0.7224203837958073, 0.33582359723937205, 1.6241524086409993, -0.006008151420919376, 1.1518385672884455, 0.9301495236991113, -0.8302169060441881, 0.3487105943963722, -0.20319791664902404, -1.2142731782728522, -0.5299916417176359, 0.3394322696662182, 0.18885991331164617, 0.42237753265275707, 0.4186326156929528, 0.06650372639038978, 0.43489248634682764, -0.46386304303043624, 1.289658047762463, -0.4691104939443385, -1.268631697676631, -0.36501368607138074, 1.2999074096443357, 0.17302681900724315, -0.8617064671103151, 0.031562356751171444, 0.9098404428372834, -1.8968557552675638, -0.14600027218130185, 1.7312037790758577, -0.16554916556298285, 0.030879535326781487, -0.5465411796032289, 1.3581769222538347, 0.10013666680908802, 1.8642758566233029, -0.4887681705043381, -0.4140481985309816]","[9, 10, 12]","[-5.0, -15.0, -5.0, -5.0, -15.0, -15.0, -15.0, 54.0]",-3.96875,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,26,5,-21.0,"[5, 7, 9, 1, 8, 11, 12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,True,False,False,True,0.0,0.0,-1.2000000000000002,1.0,2.2,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
521,26,"[-1.5186385215451177, 1.4735421545834917, -1.1495942889457675, 0.1955090072272383, -1.062128548567657, -0.9542381029443527, 2.1060353564442313, 0.8820897545826121, 0.2718518715698404, -0.7338486917267475, -0.20319400019797051, -1.445760219916376, 0.1466206536788543, 0.07116919698896301, 1.4231667560219081, -1.338399541371326, 0.1928261955096829, 0.7880816254345594, -0.7224203837958073, 0.33582359723937205, 1.6241524086409993, -0.006008151420919376, 1.1518385672884455, 0.9301495236991113, -0.8302169060441881, 0.3487105943963722, -0.20319791664902404, -1.2142731782728522, -0.5299916417176359, 0.3394322696662182, 0.18885991331164617, 0.42237753265275707, 0.4186326156929528, 0.06650372639038978, 0.43489248634682764, -0.46386304303043624, 1.289658047762463, -0.4691104939443385, -1.268631697676631, -0.36501368607138074, 1.2999074096443357, 0.17302681900724315, -0.8617064671103151, 0.031562356751171444, 0.9098404428372834, -1.8968557552675638, -0.14600027218130185, 1.7312037790758577, -0.16554916556298285, 0.030879535326781487, -0.5465411796032289, 1.3581769222538347, 0.10013666680908802, 1.8642758566233029, -0.4887681705043381, -0.4140481985309816]","[9, 10, 12]","[-5.0, -15.0, -5.0, -5.0, -15.0, -15.0, -15.0, 54.0]",-1.875,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,26,7,-21.0,"[5, 7, 9, 1, 8, 11, 12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,False,False,True,True,0.0,0.0,-1.2000000000000002,0.0,1.2000000000000002,"(0, Cat, Cat, Cat, Cat, -4.0, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
522,26,"[-1.5186385215451177, 1.4735421545834917, -1.1495942889457675, 0.1955090072272383, -1.062128548567657, -0.9542381029443527, 2.1060353564442313, 0.8820897545826121, 0.2718518715698404, -0.7338486917267475, -0.20319400019797051, -1.445760219916376, 0.1466206536788543, 0.07116919698896301, 1.4231667560219081, -1.338399541371326, 0.1928261955096829, 0.7880816254345594, -0.7224203837958073, 0.33582359723937205, 1.6241524086409993, -0.006008151420919376, 1.1518385672884455, 0.9301495236991113, -0.8302169060441881, 0.3487105943963722, -0.20319791664902404, -1.2142731782728522, -0.5299916417176359, 0.3394322696662182, 0.18885991331164617, 0.42237753265275707, 0.4186326156929528, 0.06650372639038978, 0.43489248634682764, -0.46386304303043624, 1.289658047762463, -0.4691104939443385, -1.268631697676631, -0.36501368607138074, 1.2999074096443357, 0.17302681900724315, -0.8617064671103151, 0.031562356751171444, 0.9098404428372834, -1.8968557552675638, -0.14600027218130185, 1.7312037790758577, -0.16554916556298285, 0.030879535326781487, -0.5465411796032289, 1.3581769222538347, 0.10013666680908802, 1.8642758566233029, -0.4887681705043381, -0.4140481985309816]","[9, 10, 12]","[-5.0, -15.0, -5.0, -5.0, -15.0, -15.0, -15.0, 54.0]",-5.0,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,26,9,-21.0,"[5, 7, 9, 1, 8, 11, 12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,True,False,False,True,0.0,0.0,-1.2000000000000002,1.0,2.2,"(0, Cat, Cat, Cat, Cat, -4.0, Cat, 48.0, Cat, Cat, Cat, Cat, Cat)"
523,26,"[-1.5186385215451177, 1.4735421545834917, -1.1495942889457675, 0.1955090072272383, -1.062128548567657, -0.9542381029443527, 2.1060353564442313, 0.8820897545826121, 0.2718518715698404, -0.7338486917267475, -0.20319400019797051, -1.445760219916376, 0.1466206536788543, 0.07116919698896301, 1.4231667560219081, -1.338399541371326, 0.1928261955096829, 0.7880816254345594, -0.7224203837958073, 0.33582359723937205, 1.6241524086409993, -0.006008151420919376, 1.1518385672884455, 0.9301495236991113, -0.8302169060441881, 0.3487105943963722, -0.20319791664902404, -1.2142731782728522, -0.5299916417176359, 0.3394322696662182, 0.18885991331164617, 0.42237753265275707, 0.4186326156929528, 0.06650372639038978, 0.43489248634682764, -0.46386304303043624, 1.289658047762463, -0.4691104939443385, -1.268631697676631, -0.36501368607138074, 1.2999074096443357, 0.17302681900724315, -0.8617064671103151, 0.031562356751171444, 0.9098404428372834, -1.8968557552675638, -0.14600027218130185, 1.7312037790758577, -0.16554916556298285, 0.030879535326781487, -0.5465411796032289, 1.3581769222538347, 0.10013666680908802, 1.8642758566233029, -0.4887681705043381, -0.4140481985309816]","[9, 10, 12]","[-5.0, -15.0, -5.0, -5.0, -15.0, -15.0, -15.0, 54.0]",-5.0,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,26,1,-21.0,"[5, 7, 9, 1, 8, 11, 12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,True,False,False,True,0.0,0.0,-1.2000000000000002,1.0,2.2,"(0, Cat, Cat, Cat, Cat, -4.0, Cat, 48.0, Cat, 2.0, Cat, Cat, Cat)"
524,26,"[-1.5186385215451177, 1.4735421545834917, -1.1495942889457675, 0.1955090072272383, -1.062128548567657, -0.9542381029443527, 2.1060353564442313, 0.8820897545826121, 0.2718518715698404, -0.7338486917267475, -0.20319400019797051, -1.445760219916376, 0.1466206536788543, 0.07116919698896301, 1.4231667560219081, -1.338399541371326, 0.1928261955096829, 0.7880816254345594, -0.7224203837958073, 0.33582359723937205, 1.6241524086409993, -0.006008151420919376, 1.1518385672884455, 0.9301495236991113, -0.8302169060441881, 0.3487105943963722, -0.20319791664902404, -1.2142731782728522, -0.5299916417176359, 0.3394322696662182, 0.18885991331164617, 0.42237753265275707, 0.4186326156929528, 0.06650372639038978, 0.43489248634682764, -0.46386304303043624, 1.289658047762463, -0.4691104939443385, -1.268631697676631, -0.36501368607138074, 1.2999074096443357, 0.17302681900724315, -0.8617064671103151, 0.031562356751171444, 0.9098404428372834, -1.8968557552675638, -0.14600027218130185, 1.7312037790758577, -0.16554916556298285, 0.030879535326781487, -0.5465411796032289, 1.3581769222538347, 0.10013666680908802, 1.8642758566233029, -0.4887681705043381, -0.4140481985309816]","[9, 10, 12]","[-5.0, -15.0, -5.0, -5.0, -15.0, -15.0, -15.0, 54.0]",-15.0,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,26,8,-21.0,"[5, 7, 9, 1, 8, 11, 12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,False,False,True,True,0.0,0.0,-1.2000000000000002,0.0,1.2000000000000002,"(0, 4.0, Cat, Cat, Cat, -4.0, Cat, 48.0, Cat, 2.0, Cat, Cat, Cat)"
525,26,"[-1.5186385215451177, 1.4735421545834917, -1.1495942889457675, 0.1955090072272383, -1.062128548567657, -0.9542381029443527, 2.1060353564442313, 0.8820897545826121, 0.2718518715698404, -0.7338486917267475, -0.20319400019797051, -1.445760219916376, 0.1466206536788543, 0.07116919698896301, 1.4231667560219081, -1.338399541371326, 0.1928261955096829, 0.7880816254345594, -0.7224203837958073, 0.33582359723937205, 1.6241524086409993, -0.006008151420919376, 1.1518385672884455, 0.9301495236991113, -0.8302169060441881, 0.3487105943963722, -0.20319791664902404, -1.2142731782728522, -0.5299916417176359, 0.3394322696662182, 0.18885991331164617, 0.42237753265275707, 0.4186326156929528, 0.06650372639038978, 0.43489248634682764, -0.46386304303043624, 1.289658047762463, -0.4691104939443385, -1.268631697676631, -0.36501368607138074, 1.2999074096443357, 0.17302681900724315, -0.8617064671103151, 0.031562356751171444, 0.9098404428372834, -1.8968557552675638, -0.14600027218130185, 1.7312037790758577, -0.16554916556298285, 0.030879535326781487, -0.5465411796032289, 1.3581769222538347, 0.10013666680908802, 1.8642758566233029, -0.4887681705043381, -0.4140481985309816]","[9, 10, 12]","[-5.0, -15.0, -5.0, -5.0, -15.0, -15.0, -15.0, 54.0]",-13.5,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,26,11,-21.0,"[5, 7, 9, 1, 8, 11, 12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,False,False,True,True,0.0,0.0,-1.2000000000000002,0.0,1.2000000000000002,"(0, 4.0, Cat, Cat, Cat, -4.0, Cat, 48.0, -24.0, 2.0, Cat, Cat, Cat)"
526,26,"[-1.5186385215451177, 1.4735421545834917, -1.1495942889457675, 0.1955090072272383, -1.062128548567657, -0.9542381029443527, 2.1060353564442313, 0.8820897545826121, 0.2718518715698404, -0.7338486917267475, -0.20319400019797051, -1.445760219916376, 0.1466206536788543, 0.07116919698896301, 1.4231667560219081, -1.338399541371326, 0.1928261955096829, 0.7880816254345594, -0.7224203837958073, 0.33582359723937205, 1.6241524086409993, -0.006008151420919376, 1.1518385672884455, 0.9301495236991113, -0.8302169060441881, 0.3487105943963722, -0.20319791664902404, -1.2142731782728522, -0.5299916417176359, 0.3394322696662182, 0.18885991331164617, 0.42237753265275707, 0.4186326156929528, 0.06650372639038978, 0.43489248634682764, -0.46386304303043624, 1.289658047762463, -0.4691104939443385, -1.268631697676631, -0.36501368607138074, 1.2999074096443357, 0.17302681900724315, -0.8617064671103151, 0.031562356751171444, 0.9098404428372834, -1.8968557552675638, -0.14600027218130185, 1.7312037790758577, -0.16554916556298285, 0.030879535326781487, -0.5465411796032289, 1.3581769222538347, 0.10013666680908802, 1.8642758566233029, -0.4887681705043381, -0.4140481985309816]","[9, 10, 12]","[-5.0, -15.0, -5.0, -5.0, -15.0, -15.0, -15.0, 54.0]",-13.5,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,26,12,-21.0,"[5, 7, 9, 1, 8, 11, 12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,False,False,True,True,0.0,0.0,-1.2000000000000002,0.0,1.2000000000000002,"(0, 4.0, Cat, Cat, Cat, -4.0, Cat, 48.0, -24.0, 2.0, Cat, 24.0, Cat)"
527,26,"[-1.5186385215451177, 1.4735421545834917, -1.1495942889457675, 0.1955090072272383, -1.062128548567657, -0.9542381029443527, 2.1060353564442313, 0.8820897545826121, 0.2718518715698404, -0.7338486917267475, -0.20319400019797051, -1.445760219916376, 0.1466206536788543, 0.07116919698896301, 1.4231667560219081, -1.338399541371326, 0.1928261955096829, 0.7880816254345594, -0.7224203837958073, 0.33582359723937205, 1.6241524086409993, -0.006008151420919376, 1.1518385672884455, 0.9301495236991113, -0.8302169060441881, 0.3487105943963722, -0.20319791664902404, -1.2142731782728522, -0.5299916417176359, 0.3394322696662182, 0.18885991331164617, 0.42237753265275707, 0.4186326156929528, 0.06650372639038978, 0.43489248634682764, -0.46386304303043624, 1.289658047762463, -0.4691104939443385, -1.268631697676631, -0.36501368607138074, 1.2999074096443357, 0.17302681900724315, -0.8617064671103151, 0.031562356751171444, 0.9098404428372834, -1.8968557552675638, -0.14600027218130185, 1.7312037790758577, -0.16554916556298285, 0.030879535326781487, -0.5465411796032289, 1.3581769222538347, 0.10013666680908802, 1.8642758566233029, -0.4887681705043381, -0.4140481985309816]","[9, 10, 12]","[-5.0, -15.0, -5.0, -5.0, -15.0, -15.0, -15.0, 54.0]",0.0,"[0.0, 4.0, -4.0, -48.0, 48.0, -4.0, 8.0, 48.0, -24.0, 2.0, 4.0, 24.0, 48.0]",-8591125776345143645,26,0,-21.0,"[5, 7, 9, 1, 8, 11, 12, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,False,False,False,False,0.0,0.0,-2.2,0.0,2.2,"(0, 4.0, Cat, Cat, Cat, -4.0, Cat, 48.0, -24.0, 2.0, Cat, 24.0, 48.0)"
528,27,"[-1.5191768793012526, 1.4735420202795622, -1.1489186665678537, 0.19539317823795904, -1.062124060699202, -0.9540032322215058, 2.1062732790415675, 0.8748030359348321, 0.2642609378139436, -0.7333959437735831, -0.2032682363193497, -1.4460867930756685, 0.1465673681502729, 0.0711457593759407, 1.423606747381609, -1.337955696767598, 0.19325846879760084, 0.789050533707288, -0.7214292610728066, 0.3368097585756568, 1.62513863471694, -0.0050215118023969494, 1.1528254408714027, 0.9303427590065967, -0.8292309519302042, 0.3487202358223061, -0.2034290933060262, -1.2142731782728522, -0.5300172566123802, 0.3404173406822431, 0.18920911194438414, 0.4223833242130352, 0.4183044430015582, 0.06650742143230509, 0.4301303544113659, -0.46335597468069256, 1.2898832373730444, -0.468885610681725, -1.2691728448248611, -0.36514123677962135, 1.2999074096443357, 0.17303612964471465, -0.8616843963376674, 0.03178554305038177, 0.909840315011073, -1.8968482873761512, -0.1462536436148093, 1.7310530114803218, -0.1655503975891571, 0.031109848378566663, -0.5461829438420491, 1.3581816016235024, 0.10014602281719663, 1.8639559669487675, -0.48897961163835985, -0.4143032243135578]","[5, 6, 8]","[-15.0, -5.0, -5.0, -5.0, 24.0]",0.0,"[0.0, 2.0, -8.0, 48.0, -48.0, 4.0, -4.0, 48.0, 24.0, 2.0, -8.0, -48.0, -48.0]",863855716523262040,27,4,-6.0,"[4, 5, 1, 9, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,False,False,True,True,0.0,-24.0,-2.0625,0.0,2.0625,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
529,27,"[-1.5191768793012526, 1.4735420202795622, -1.1489186665678537, 0.19539317823795904, -1.062124060699202, -0.9540032322215058, 2.1062732790415675, 0.8748030359348321, 0.2642609378139436, -0.7333959437735831, -0.2032682363193497, -1.4460867930756685, 0.1465673681502729, 0.0711457593759407, 1.423606747381609, -1.337955696767598, 0.19325846879760084, 0.789050533707288, -0.7214292610728066, 0.3368097585756568, 1.62513863471694, -0.0050215118023969494, 1.1528254408714027, 0.9303427590065967, -0.8292309519302042, 0.3487202358223061, -0.2034290933060262, -1.2142731782728522, -0.5300172566123802, 0.3404173406822431, 0.18920911194438414, 0.4223833242130352, 0.4183044430015582, 0.06650742143230509, 0.4301303544113659, -0.46335597468069256, 1.2898832373730444, -0.468885610681725, -1.2691728448248611, -0.36514123677962135, 1.2999074096443357, 0.17303612964471465, -0.8616843963376674, 0.03178554305038177, 0.909840315011073, -1.8968482873761512, -0.1462536436148093, 1.7310530114803218, -0.1655503975891571, 0.031109848378566663, -0.5461829438420491, 1.3581816016235024, 0.10014602281719663, 1.8639559669487675, -0.48897961163835985, -0.4143032243135578]","[5, 6, 8]","[-15.0, -5.0, -5.0, -5.0, 24.0]",-4.0625,"[0.0, 2.0, -8.0, 48.0, -48.0, 4.0, -4.0, 48.0, 24.0, 2.0, -8.0, -48.0, -48.0]",863855716523262040,27,5,-6.0,"[4, 5, 1, 9, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,True,False,False,True,0.0,-24.0,-2.0625,1.0,3.0625,"(0, Cat, Cat, Cat, -48.0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
530,27,"[-1.5191768793012526, 1.4735420202795622, -1.1489186665678537, 0.19539317823795904, -1.062124060699202, -0.9540032322215058, 2.1062732790415675, 0.8748030359348321, 0.2642609378139436, -0.7333959437735831, -0.2032682363193497, -1.4460867930756685, 0.1465673681502729, 0.0711457593759407, 1.423606747381609, -1.337955696767598, 0.19325846879760084, 0.789050533707288, -0.7214292610728066, 0.3368097585756568, 1.62513863471694, -0.0050215118023969494, 1.1528254408714027, 0.9303427590065967, -0.8292309519302042, 0.3487202358223061, -0.2034290933060262, -1.2142731782728522, -0.5300172566123802, 0.3404173406822431, 0.18920911194438414, 0.4223833242130352, 0.4183044430015582, 0.06650742143230509, 0.4301303544113659, -0.46335597468069256, 1.2898832373730444, -0.468885610681725, -1.2691728448248611, -0.36514123677962135, 1.2999074096443357, 0.17303612964471465, -0.8616843963376674, 0.03178554305038177, 0.909840315011073, -1.8968482873761512, -0.1462536436148093, 1.7310530114803218, -0.1655503975891571, 0.031109848378566663, -0.5461829438420491, 1.3581816016235024, 0.10014602281719663, 1.8639559669487675, -0.48897961163835985, -0.4143032243135578]","[5, 6, 8]","[-15.0, -5.0, -5.0, -5.0, 24.0]",-4.90625,"[0.0, 2.0, -8.0, 48.0, -48.0, 4.0, -4.0, 48.0, 24.0, 2.0, -8.0, -48.0, -48.0]",863855716523262040,27,1,-6.0,"[4, 5, 1, 9, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,True,False,False,True,0.0,-24.0,-2.0625,1.0,3.0625,"(0, Cat, Cat, Cat, -48.0, 4.0, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
531,27,"[-1.5191768793012526, 1.4735420202795622, -1.1489186665678537, 0.19539317823795904, -1.062124060699202, -0.9540032322215058, 2.1062732790415675, 0.8748030359348321, 0.2642609378139436, -0.7333959437735831, -0.2032682363193497, -1.4460867930756685, 0.1465673681502729, 0.0711457593759407, 1.423606747381609, -1.337955696767598, 0.19325846879760084, 0.789050533707288, -0.7214292610728066, 0.3368097585756568, 1.62513863471694, -0.0050215118023969494, 1.1528254408714027, 0.9303427590065967, -0.8292309519302042, 0.3487202358223061, -0.2034290933060262, -1.2142731782728522, -0.5300172566123802, 0.3404173406822431, 0.18920911194438414, 0.4223833242130352, 0.4183044430015582, 0.06650742143230509, 0.4301303544113659, -0.46335597468069256, 1.2898832373730444, -0.468885610681725, -1.2691728448248611, -0.36514123677962135, 1.2999074096443357, 0.17303612964471465, -0.8616843963376674, 0.03178554305038177, 0.909840315011073, -1.8968482873761512, -0.1462536436148093, 1.7310530114803218, -0.1655503975891571, 0.031109848378566663, -0.5461829438420491, 1.3581816016235024, 0.10014602281719663, 1.8639559669487675, -0.48897961163835985, -0.4143032243135578]","[5, 6, 8]","[-15.0, -5.0, -5.0, -5.0, 24.0]",-4.96875,"[0.0, 2.0, -8.0, 48.0, -48.0, 4.0, -4.0, 48.0, 24.0, 2.0, -8.0, -48.0, -48.0]",863855716523262040,27,9,-6.0,"[4, 5, 1, 9, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,1,True,False,False,True,0.0,-24.0,-2.0625,1.0,3.0625,"(0, 2.0, Cat, Cat, -48.0, 4.0, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
