,success,trial_type,time_elapsed,internal_node_id,view_history,rt,questions,responses,correct,name,reverse_coded,question_id,revealed_states,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,pid,button_pressed,run,stimulus,browser,platform,language,cond,counterbalance,codeversion,beginhit,beginexp,endhit,bonus,status,mode,DEPTH,COST,MIN_TIME,inspectCost,startTime,bonusRate,variance,branching,first_trial,colors,color_names,final_bonus,displayed_bonus,CODE,time_diff,num_nodes,num_early,num_middle,num_late,num_clicks
1926,,mouselab-mdp,385586.0,0.0-4.0-1.0-6.0,,"[4131, 105, 435]",,,,,,,[],"['', 2, 4, -24, 48, -2, -8, 48, 24, 4, 8, -48, -48]",-2597539031851427286,training,6.0,51.0,"[None, None, None]","[2, 4, 48]","['1', '2', '4']","['up', 'up', 'left']","[6297, 6911, 7857]","{'click': {'state': {'target': ['1', '2', '4'], 'time': [3317, 4533, 5205]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",11.17,12068.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,1,1,1,3
1927,,mouselab-mdp,396518.0,0.0-4.0-1.0-7.0,,"[2558, 135, 178]",,,,,,,[],"['', 2, 4, 24, 48, 2, -4, -24, -48, -2, -8, 48, -48]",-7082365920985033127,training,7.0,51.0,"[None, None, None]","[2, 4, 48]","['1', '2', '4']","['up', 'up', 'left']","[3418, 4062, 4754]","{'click': {'state': {'target': ['1', '2', '4'], 'time': [1435, 1979, 2450]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.86,10902.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,1,1,1,3
1928,,mouselab-mdp,411850.0,0.0-4.0-1.0-8.0,,"[11360, 126, 110]",,,,,,,[],"['', -2, -8, -48, -24, 2, -8, -48, 48, -2, 4, -48, -48]",-974285796851491632,training,8.0,32.0,"[None, None, None]","[2, -8, 48]","['5', '6', '8']","['right', 'right', 'down']","[12713, 13356, 13972]","{'click': {'state': {'target': ['1', '2', '5', '6', '9', '10', '12', '11', '7', '8'], 'time': [2071, 2782, 4766, 5366, 6958, 7455, 8127, 8854, 9950, 10584]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",14.48,15302.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,10,3,3,4,10
1929,,mouselab-mdp,421914.0,0.0-4.0-1.0-9.0,,"[5303, 90, 66]",,,,,,,[],"['', 4, 4, 48, 24, 4, 8, -24, -48, 2, -4, -48, 24]",-4315514392980277613,training,9.0,52.0,"[None, None, None]","[4, 4, 48]","['1', '2', '3']","['up', 'up', 'right']","[6048, 6657, 7247]","{'click': {'state': {'target': ['1', '2', '4', '3'], 'time': [1346, 1817, 2337, 5370]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.74,10033.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,4,1,1,2,4
1930,,mouselab-mdp,439958.0,0.0-4.0-1.0-10.0,,"[13122, 190, 149]",,,,,,,[],"['', -2, -8, 24, 24, 2, -4, 24, -48, -2, -4, -24, -48]",7037128295931229090,training,10.0,10.0,"[None, None, None]","[2, -4, 24]","['5', '6', '7']","['right', 'right', 'up']","[14823, 15527, 16184]","{'click': {'state': {'target': ['1', '2', '10', '9', '5', '6', '7', '8', '12', '11', '3', '4'], 'time': [2072, 2455, 4120, 4816, 5687, 6271, 6751, 7455, 8255, 8791, 9432, 10367]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",16.7,18011.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,12,3,3,6,12
1931,,mouselab-mdp,449413.0,0.0-4.0-1.0-11.0,,"[3388, 132, 82]",,,,,,,[],"['', -2, 4, 48, -48, 4, -8, 48, 24, -2, -8, 24, 48]",-4507891731722671583,training,11.0,46.0,"[None, None, None]","[-2, 4, 48]","['1', '2', '3']","['up', 'up', 'right']","[4473, 5114, 5713]","{'click': {'state': {'target': ['1', '2', '4', '3'], 'time': [1838, 2493, 3013, 3765]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.09,9424.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,4,1,1,2,4
1932,,mouselab-mdp,459592.0,0.0-4.0-1.0-12.0,,"[3321, 135, 165]",,,,,,,[],"['', 2, -4, -48, -24, -2, -4, 48, -24, 4, 4, 48, -24]",7520829653297501648,training,12.0,52.0,"[None, None, None]","[4, 4, 48]","['9', '10', '11']","['left', 'left', 'up']","[4070, 4732, 5426]","{'click': {'state': {'target': ['9', '10', '12', '11'], 'time': [1438, 1974, 2775, 3534]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.75,10147.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,4,1,1,2,4
1933,,mouselab-mdp,470648.0,0.0-4.0-1.0-13.0,,"[3832, 172, 184]",,,,,,,[],"['', 4, 4, 48, -24, 4, -4, -48, 48, 2, -8, 48, 24]",-8580200434703875697,training,13.0,44.0,"[None, None, None]","[4, -4, 48]","['5', '6', '8']","['right', 'right', 'down']","[5111, 5790, 6483]","{'click': {'state': {'target': ['5', '6', '7', '8'], 'time': [1719, 2909, 3453, 4501]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.28,11027.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,4,1,1,2,4
1934,,mouselab-mdp,483822.0,0.0-4.0-1.0-14.0,,"[9185, 139, 156]",,,,,,,[],"['', 4, -8, -24, -24, -4, 8, -24, 24, -2, -8, -48, -48]",3457294074559537391,training,14.0,16.0,"[None, None, None]","[-4, 8, 24]","['5', '6', '8']","['right', 'right', 'down']","[10213, 10856, 11538]","{'click': {'state': {'target': ['1', '2', '4', '3', '9', '10', '12', '11', '5', '6', '8', '7'], 'time': [2243, 3474, 4098, 4780, 5563, 5970, 6371, 6907, 7626, 7955, 8562, 9658]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",12.05,13141.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,12,3,3,6,12
1935,,mouselab-mdp,494360.0,0.0-4.0-1.0-15.0,,"[2998, 222, 82]",,,,,,,[],"['', -2, 4, -24, -24, -4, -8, 48, -24, 4, -8, -24, 24]",-51234349377613834,training,15.0,33.0,"[None, None, None]","[-4, -8, 48]","['5', '6', '7']","['right', 'right', 'up']","[3773, 4505, 5098]","{'click': {'state': {'target': ['5', '6', '7'], 'time': [1383, 2198, 3079]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.78,10508.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,1,1,1,3
1936,,mouselab-mdp,505629.0,0.0-4.0-1.0-16.0,,"[2733, 82, 139]",,,,,,,[],"['', 2, -8, 24, 48, 4, 4, 48, 48, 2, -8, -48, -48]",7007154183592665262,training,16.0,39.0,"[None, None, None]","[2, -8, 48]","['1', '2', '4']","['up', 'up', 'left']","[4179, 4779, 5435]","{'click': {'state': {'target': ['1', '2', '4'], 'time': [1919, 2407, 3296]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.45,11241.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,1,1,1,3
1937,,mouselab-mdp,515859.0,0.0-4.0-1.0-17.0,,"[5350, 111, 106]",,,,,,,[],"['', 4, -4, -48, -24, 2, 4, 48, -48, -4, 4, 48, -48]",2614025964525729465,training,17.0,41.0,"[None, None, None]","[-4, 4, 48]","['9', '10', '11']","['left', 'left', 'up']","[6058, 6697, 7307]","{'click': {'state': {'target': ['1', '2', '4', '3', '11', '10', '9'], 'time': [1349, 1901, 2709, 3381, 4484, 5245, 5637]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.71,10197.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,7,2,2,3,7
1938,,mouselab-mdp,527129.0,0.0-4.0-1.0-18.0,,"[6981, 128, 16]",,,,,,,[],"['', -2, 8, 24, -24, -4, -4, 24, -24, -2, -4, 48, -24]",116491454106625506,training,18.0,35.0,"[None, None, None]","[-2, -4, 48]","['9', '10', '11']","['left', 'left', 'up']","[8060, 8698, 9219]","{'click': {'state': {'target': ['5', '6', '7', '8', '10', '11', '9'], 'time': [1673, 2184, 3033, 4376, 5786, 6232, 7729]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.08,11239.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,7,2,2,3,7
1939,,mouselab-mdp,538298.0,0.0-4.0-1.0-19.0,,"[4006, 216, 215]",,,,,,,[],"['', -4, -4, 24, -24, -4, 4, 24, 24, 4, 4, 48, -48]",-7890144164692454837,training,19.0,53.0,"[None, None, None]","[4, 4, 48]","['9', '10', '11']","['left', 'left', 'up']","[5244, 5988, 6735]","{'click': {'state': {'target': ['4', '3', '11'], 'time': [1972, 2755, 4083]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.24,11139.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,0,0,3,3
1940,,mouselab-mdp,547685.0,0.0-4.0-1.0-20.0,,"[1439, 228, 208]",,,,,,,[],"['', 2, -8, 48, -48, 4, -4, 48, 24, 2, -8, -48, -48]",863855716523262040,test,20.0,47.0,"[None, None, None]","[4, -4, 48]","['5', '6', '7']","['right', 'right', 'up']","[2205, 2949, 3676]","{'click': {'state': {'target': ['7'], 'time': [1456]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",8.77,9354.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,1,0,0,1,1
1941,,mouselab-mdp,558461.0,0.0-4.0-1.0-21.0,,"[1229, 210, 171]",,,,,,,[],"['', 2, 4, -24, 48, 2, -4, 24, 24, 2, -4, -48, -24]",7341350411386814818,test,21.0,53.0,"[None, None, None]","[2, 4, 48]","['1', '2', '4']","['up', 'up', 'left']","[2380, 3111, 3804]","{'click': {'state': {'target': ['4'], 'time': [1892]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.15,10743.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,1,0,0,1,1
1942,,mouselab-mdp,568681.0,0.0-4.0-1.0-22.0,,"[4246, 105, 167]",,,,,,,[],"['', 4, -8, -48, -24, -2, 8, 24, 48, -2, -8, -48, -24]",6562770673904911116,test,22.0,50.0,"[None, None, None]","[-2, 8, 48]","['5', '6', '8']","['right', 'right', 'down']","[5124, 5742, 6438]","{'click': {'state': {'target': ['4', '3', '7', '8'], 'time': [1877, 2869, 3573, 4558]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.88,10188.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,4,0,0,4,4
1943,,mouselab-mdp,580019.0,0.0-4.0-1.0-23.0,,"[3240, 17, 33]",,,,,,,[],"['', -2, 8, -24, 48, 2, 4, -48, 24, 4, -4, 48, 48]",3761354316659213714,test,23.0,51.0,"[None, None, None]","[-2, 8, 48]","['1', '2', '4']","['up', 'up', 'left']","[5756, 6301, 6866]","{'click': {'state': {'target': ['8', '7', '4'], 'time': [3243, 4289, 5099]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.52,11305.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,0,0,3,3
1944,,mouselab-mdp,590434.0,0.0-4.0-1.0-24.0,,"[2421, 110, 266]",,,,,,,[],"['', 4, -4, -48, 48, -4, 8, 48, -24, 2, 4, 24, 48]",-8591125776345143645,test,24.0,52.0,"[None, None, None]","[2, 4, 48]","['9', '10', '12']","['left', 'left', 'down']","[3913, 4527, 5313]","{'click': {'state': {'target': ['11', '12'], 'time': [2314, 3369]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.49,10385.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,2,0,0,2,2
1945,,mouselab-mdp,600722.0,0.0-4.0-1.0-25.0,,"[2957, 579, 144]",,,,,,,[],"['', 2, -4, -24, -48, 4, -8, 48, -48, 2, -8, 48, -48]",2735284467270541771,test,25.0,39.0,"[None, None, None]","[2, -8, 48]","['9', '10', '11']","['left', 'left', 'up']","[3716, 4812, 5459]","{'click': {'state': {'target': ['3', '4', '11'], 'time': [1857, 2537, 3097]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.76,10257.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,0,0,3,3
1946,,mouselab-mdp,611304.0,0.0-4.0-1.0-26.0,,"[3685, 88, 109]",,,,,,,[],"['', 4, 8, -24, 24, 4, -4, -24, 24, -4, 4, -24, 48]",2948336531417193034,test,26.0,44.0,"[None, None, None]","[-4, 4, 48]","['9', '10', '12']","['left', 'left', 'down']","[4660, 5263, 5900]","{'click': {'state': {'target': ['7', '8', '11', '12'], 'time': [1519, 2167, 3199, 4040]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.97,10549.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,4,0,0,4,4
1947,,mouselab-mdp,620553.0,0.0-4.0-1.0-27.0,,"[3854, 65, 456]",,,,,,,[],"['', 4, -8, 24, 24, 2, 4, -24, 24, 4, -4, 48, -48]",-7876836446114165421,test,27.0,45.0,"[None, None, None]","[4, -4, 48]","['9', '10', '11']","['left', 'left', 'up']","[4429, 5028, 6000]","{'click': {'state': {'target': ['4', '3', '11'], 'time': [1587, 2579, 3859]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",8.58,9217.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,0,0,3,3
1948,,mouselab-mdp,632048.0,0.0-4.0-1.0-28.0,,"[1666, 78, 50]",,,,,,,[],"['', 4, 8, 24, 24, -4, -4, -24, -48, 2, -4, 48, 48]",2060778120775651880,test,28.0,45.0,"[None, None, None]","[2, -4, 48]","['9', '10', '11']","['left', 'left', 'up']","[2767, 3362, 3920]","{'click': {'state': {'target': ['11'], 'time': [2050]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.1,11464.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,1,0,0,1,1
1949,,mouselab-mdp,642166.0,0.0-4.0-1.0-29.0,,"[2536, 611, 112]",,,,,,,[],"['', -4, 4, -24, 48, -4, -8, -24, 48, -4, 8, -24, -48]",-5433328656123216055,test,29.0,33.0,"[None, None, None]","[-4, -8, 48]","['5', '6', '8']","['right', 'right', 'down']","[3158, 4294, 4911]","{'click': {'state': {'target': ['11', '12', '8'], 'time': [1128, 1992, 2672]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.62,10083.0,1178,,QuestPilot3,,chrome,windows,UNKNOWN,1,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,False,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",3.17,4.17,bighorn,6.133333333333334,3,0,0,3,3
1950,,mouselab-mdp,427624.0,0.0-4.0-1.0-0.0,,"[57309, 1188, 752]",,,,,,,[],"['', -2, 4, -48, -24, -4, -8, -48, -24, -2, 4, -24, 24]",4506983446382794552,training,0.0,-72.0,"[None, None, None]","[-4, -8, -48]","['5', '6', '7']","['right', 'right', 'up']","[66666, 68368, 69633]","{'click': {'state': {'target': ['1', '5', '9', '2', '6', '10', '11', '12', '7', '8', '3', '4'], 'time': [19867, 21289, 22672, 24314, 27459, 31026, 32120, 33266, 49144, 50280, 51216, 52112]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",70.15,75288.0,1179,,QuestPilot3,,chrome,windows,UNKNOWN,2,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",1.95,2.95,chinchilla,15.05,12,3,3,6,12
1951,,mouselab-mdp,451544.0,0.0-4.0-1.0-1.0,,"[6702, 939, 7224]",,,,,,,[],"['', 2, 4, -24, 24, 4, -8, -48, 48, 2, 4, -48, -24]",-6749536114215069364,training,1.0,-20.0,"[None, None, None]","[2, 4, -24]","['9', '10', '12']","['left', 'left', 'down']","[10626, 12074, 19810]","{'click': {'state': {'target': ['9', '10'], 'time': [6842, 7651]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",20.32,23850.0,1179,,QuestPilot3,,chrome,windows,UNKNOWN,2,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",1.95,2.95,chinchilla,15.05,2,1,1,0,2
1952,,mouselab-mdp,471856.0,0.0-4.0-1.0-2.0,,"[13613, 722, 465]",,,,,,,[],"['', -4, -8, -48, 24, 2, -8, -48, 48, 2, -8, -24, 24]",-3537338363954667840,training,2.0,34.0,"[None, None, None]","[2, -8, 48]","['5', '6', '8']","['right', 'right', 'down']","[15229, 16468, 17444]","{'click': {'state': {'target': ['1', '5', '9', '10', '6', '8', '7', '12'], 'time': [3828, 4971, 5971, 6659, 7531, 8165, 9116, 11131]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",17.96,20260.0,1179,,QuestPilot3,,chrome,windows,UNKNOWN,2,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-03,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",1.95,2.95,chinchilla,15.05,8,3,2,3,8
