,pid,run,mouselab-quiz-post_Q1,mouselab-quiz-post_Q2,mouselab-quiz-post_Q3,mouselab-quiz-post_Q4,mouselab-quiz-post_Q5,passed_quizzes,age,effort,gender,female,male,other,browser,platform,cond,counterbalance,codeversion,bonus,status,mode,final_bonus,displayed_bonus,DEPTH,COST,MIN_TIME,inspectCost,bonusRate,variance,branching,first_trial,time_diff
734,910,quest_main,1,1,1,1,2,1,61,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.96,1.96,0,0,7,1,0.002,2_4_24,312,False,78.17651666666667
735,911,quest_main,1,1,1,1,1,1,27,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.26,3.26,0,0,7,1,0.002,2_4_24,312,True,52.71038333333333
737,913,quest_main,1,1,1,1,2,1,33,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.88,2.88,0,0,7,1,0.002,2_4_24,312,False,77.18638333333334
738,914,quest_main,1,1,1,1,1,1,49,0,male,0.0,1.0,0.0,safari,macos,0,0,0.0.5,0,6,live,2.73,2.73,0,0,7,1,0.002,2_4_24,312,True,50.193733333333334
739,915,quest_main,1,1,1,1,2,1,23,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.3,3.3,0,0,7,1,0.002,2_4_24,312,False,65.00735
740,916,quest_main,1,1,1,1,2,1,22,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.18,3.18,0,0,7,1,0.002,2_4_24,312,False,46.18866666666667
741,917,quest_main,1,1,1,1,2,1,41,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.27,3.27,0,0,7,1,0.002,2_4_24,312,True,96.86961666666667
742,918,quest_main,1,1,1,1,1,1,21,0,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,3.31,3.31,0,0,7,1,0.002,2_4_24,312,False,51.901183333333336
743,919,quest_main,1,1,1,1,2,1,40,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.38,3.38,0,0,7,1,0.002,2_4_24,312,False,88.01425
744,920,quest_main,1,1,1,1,2,1,35,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.47,3.47,0,0,7,1,0.002,2_4_24,312,False,80.0208
745,921,quest_main,1,1,1,1,2,1,49,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.82,2.82,0,0,7,1,0.002,2_4_24,312,True,95.304
746,922,quest_main,1,1,1,1,2,1,37,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.38,3.38,0,0,7,1,0.002,2_4_24,312,False,82.28791666666666
