n_steps,i_episode,finished,return,ground_truth,trial_id,actions,rewards,sim_policy,sim_experiment_setting,sim_cost_function,sim_bmps_file,sim_parameter_file,sim_num_trials,sim_seed,sim_back_added_cost,sim_forw_added_cost,sim_distance_multiplier,sim_depth_cost_weight,sim_given_cost,sim_kappa,sim_gamma,sim_temp,sim_noise,pid
6,14,True,-2.680492089227106,"[0.0, -2.0, -8.0, 24.0, 24.0, -2.0, -8.0, 24.0, -24.0, 4.0, -4.0, 24.0, -48.0]",7419235085028046283,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
6,14,True,-2.680492089227106,"[0.0, -2.0, -8.0, 24.0, 24.0, -2.0, -8.0, 24.0, -24.0, 4.0, -4.0, 24.0, -48.0]",7419235085028046283,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
6,14,True,-2.680492089227106,"[0.0, -2.0, -8.0, 24.0, 24.0, -2.0, -8.0, 24.0, -24.0, 4.0, -4.0, 24.0, -48.0]",7419235085028046283,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
6,14,True,-2.680492089227106,"[0.0, -2.0, -8.0, 24.0, 24.0, -2.0, -8.0, 24.0, -24.0, 4.0, -4.0, 24.0, -48.0]",7419235085028046283,13,1.3195079107728942,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,15,True,-4.5212423633716865,"[0.0, -2.0, 4.0, -24.0, 48.0, -2.0, 8.0, 48.0, 48.0, -2.0, -8.0, -48.0, -24.0]",-832032261454643665,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,15,True,-4.5212423633716865,"[0.0, -2.0, 4.0, -24.0, 48.0, -2.0, 8.0, 48.0, 48.0, -2.0, -8.0, -48.0, -24.0]",-832032261454643665,6,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,15,True,-4.5212423633716865,"[0.0, -2.0, 4.0, -24.0, 48.0, -2.0, 8.0, 48.0, 48.0, -2.0, -8.0, -48.0, -24.0]",-832032261454643665,1,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,15,True,-4.5212423633716865,"[0.0, -2.0, 4.0, -24.0, 48.0, -2.0, 8.0, 48.0, 48.0, -2.0, -8.0, -48.0, -24.0]",-832032261454643665,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,15,True,-4.5212423633716865,"[0.0, -2.0, 4.0, -24.0, 48.0, -2.0, 8.0, 48.0, 48.0, -2.0, -8.0, -48.0, -24.0]",-832032261454643665,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,15,True,-4.5212423633716865,"[0.0, -2.0, 4.0, -24.0, 48.0, -2.0, 8.0, 48.0, 48.0, -2.0, -8.0, -48.0, -24.0]",-832032261454643665,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,15,True,-4.5212423633716865,"[0.0, -2.0, 4.0, -24.0, 48.0, -2.0, 8.0, 48.0, 48.0, -2.0, -8.0, -48.0, -24.0]",-832032261454643665,13,1.4787576366283137,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,16,True,-5.527266642465311,"[0.0, -4.0, 4.0, 48.0, 48.0, -4.0, -4.0, 24.0, 48.0, -4.0, -8.0, -48.0, -24.0]",101062465419474540,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,16,True,-5.527266642465311,"[0.0, -4.0, 4.0, 48.0, 48.0, -4.0, -4.0, 24.0, 48.0, -4.0, -8.0, -48.0, -24.0]",101062465419474540,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,16,True,-5.527266642465311,"[0.0, -4.0, 4.0, 48.0, 48.0, -4.0, -4.0, 24.0, 48.0, -4.0, -8.0, -48.0, -24.0]",101062465419474540,1,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,16,True,-5.527266642465311,"[0.0, -4.0, 4.0, 48.0, 48.0, -4.0, -4.0, 24.0, 48.0, -4.0, -8.0, -48.0, -24.0]",101062465419474540,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,16,True,-5.527266642465311,"[0.0, -4.0, 4.0, 48.0, 48.0, -4.0, -4.0, 24.0, 48.0, -4.0, -8.0, -48.0, -24.0]",101062465419474540,10,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,16,True,-5.527266642465311,"[0.0, -4.0, 4.0, 48.0, 48.0, -4.0, -4.0, 24.0, 48.0, -4.0, -8.0, -48.0, -24.0]",101062465419474540,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,16,True,-5.527266642465311,"[0.0, -4.0, 4.0, 48.0, 48.0, -4.0, -4.0, 24.0, 48.0, -4.0, -8.0, -48.0, -24.0]",101062465419474540,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,16,True,-5.527266642465311,"[0.0, -4.0, 4.0, 48.0, 48.0, -4.0, -4.0, 24.0, 48.0, -4.0, -8.0, -48.0, -24.0]",101062465419474540,13,1.4727333575346888,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,17,True,-4.6258911896833625,"[0.0, -4.0, -4.0, -48.0, 24.0, 4.0, 4.0, 48.0, -24.0, 4.0, -4.0, 48.0, 24.0]",1518845473617230857,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,17,True,-4.6258911896833625,"[0.0, -4.0, -4.0, -48.0, 24.0, 4.0, 4.0, 48.0, -24.0, 4.0, -4.0, 48.0, 24.0]",1518845473617230857,10,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,17,True,-4.6258911896833625,"[0.0, -4.0, -4.0, -48.0, 24.0, 4.0, 4.0, 48.0, -24.0, 4.0, -4.0, 48.0, 24.0]",1518845473617230857,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,17,True,-4.6258911896833625,"[0.0, -4.0, -4.0, -48.0, 24.0, 4.0, 4.0, 48.0, -24.0, 4.0, -4.0, 48.0, 24.0]",1518845473617230857,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,17,True,-4.6258911896833625,"[0.0, -4.0, -4.0, -48.0, 24.0, 4.0, 4.0, 48.0, -24.0, 4.0, -4.0, 48.0, 24.0]",1518845473617230857,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,17,True,-4.6258911896833625,"[0.0, -4.0, -4.0, -48.0, 24.0, 4.0, 4.0, 48.0, -24.0, 4.0, -4.0, 48.0, 24.0]",1518845473617230857,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
8,17,True,-4.6258911896833625,"[0.0, -4.0, -4.0, -48.0, 24.0, 4.0, 4.0, 48.0, -24.0, 4.0, -4.0, 48.0, 24.0]",1518845473617230857,13,1.3741088103166372,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,18,True,-5.6258911896833625,"[0.0, -4.0, -4.0, -24.0, 24.0, -4.0, -8.0, -48.0, -48.0, 2.0, -4.0, -24.0, 24.0]",-5712514638697657456,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,18,True,-5.6258911896833625,"[0.0, -4.0, -4.0, -24.0, 24.0, -4.0, -8.0, -48.0, -48.0, 2.0, -4.0, -24.0, 24.0]",-5712514638697657456,1,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,18,True,-5.6258911896833625,"[0.0, -4.0, -4.0, -24.0, 24.0, -4.0, -8.0, -48.0, -48.0, 2.0, -4.0, -24.0, 24.0]",-5712514638697657456,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,18,True,-5.6258911896833625,"[0.0, -4.0, -4.0, -24.0, 24.0, -4.0, -8.0, -48.0, -48.0, 2.0, -4.0, -24.0, 24.0]",-5712514638697657456,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,18,True,-5.6258911896833625,"[0.0, -4.0, -4.0, -24.0, 24.0, -4.0, -8.0, -48.0, -48.0, 2.0, -4.0, -24.0, 24.0]",-5712514638697657456,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,18,True,-5.6258911896833625,"[0.0, -4.0, -4.0, -24.0, 24.0, -4.0, -8.0, -48.0, -48.0, 2.0, -4.0, -24.0, 24.0]",-5712514638697657456,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,18,True,-5.6258911896833625,"[0.0, -4.0, -4.0, -24.0, 24.0, -4.0, -8.0, -48.0, -48.0, 2.0, -4.0, -24.0, 24.0]",-5712514638697657456,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,18,True,-5.6258911896833625,"[0.0, -4.0, -4.0, -24.0, 24.0, -4.0, -8.0, -48.0, -48.0, 2.0, -4.0, -24.0, 24.0]",-5712514638697657456,13,1.3741088103166372,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,19,True,-5.585786437626905,"[0.0, 2.0, 8.0, -48.0, -48.0, 4.0, 4.0, -48.0, 48.0, 4.0, 8.0, 24.0, -48.0]",2594841513017680058,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,19,True,-5.585786437626905,"[0.0, 2.0, 8.0, -48.0, -48.0, 4.0, 4.0, -48.0, 48.0, 4.0, 8.0, 24.0, -48.0]",2594841513017680058,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,19,True,-5.585786437626905,"[0.0, 2.0, 8.0, -48.0, -48.0, 4.0, 4.0, -48.0, 48.0, 4.0, 8.0, 24.0, -48.0]",2594841513017680058,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,19,True,-5.585786437626905,"[0.0, 2.0, 8.0, -48.0, -48.0, 4.0, 4.0, -48.0, 48.0, 4.0, 8.0, 24.0, -48.0]",2594841513017680058,10,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,19,True,-5.585786437626905,"[0.0, 2.0, 8.0, -48.0, -48.0, 4.0, 4.0, -48.0, 48.0, 4.0, 8.0, 24.0, -48.0]",2594841513017680058,6,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,19,True,-5.585786437626905,"[0.0, 2.0, 8.0, -48.0, -48.0, 4.0, 4.0, -48.0, 48.0, 4.0, 8.0, 24.0, -48.0]",2594841513017680058,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,19,True,-5.585786437626905,"[0.0, 2.0, 8.0, -48.0, -48.0, 4.0, 4.0, -48.0, 48.0, 4.0, 8.0, 24.0, -48.0]",2594841513017680058,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,19,True,-5.585786437626905,"[0.0, 2.0, 8.0, -48.0, -48.0, 4.0, 4.0, -48.0, 48.0, 4.0, 8.0, 24.0, -48.0]",2594841513017680058,13,1.4142135623730951,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.1,1,1,0,0
9,0,True,11.23605645563822,"[0.0, 2.0, -4.0, 48.0, -48.0, 2.0, -8.0, 24.0, -24.0, -4.0, -8.0, 24.0, -24.0]",-8977351099475698878,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,0,True,11.23605645563822,"[0.0, 2.0, -4.0, 48.0, -48.0, 2.0, -8.0, 24.0, -24.0, -4.0, -8.0, 24.0, -24.0]",-8977351099475698878,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,0,True,11.23605645563822,"[0.0, 2.0, -4.0, 48.0, -48.0, 2.0, -8.0, 24.0, -24.0, -4.0, -8.0, 24.0, -24.0]",-8977351099475698878,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,0,True,11.23605645563822,"[0.0, 2.0, -4.0, 48.0, -48.0, 2.0, -8.0, 24.0, -24.0, -4.0, -8.0, 24.0, -24.0]",-8977351099475698878,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,0,True,11.23605645563822,"[0.0, 2.0, -4.0, 48.0, -48.0, 2.0, -8.0, 24.0, -24.0, -4.0, -8.0, 24.0, -24.0]",-8977351099475698878,10,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,0,True,11.23605645563822,"[0.0, 2.0, -4.0, 48.0, -48.0, 2.0, -8.0, 24.0, -24.0, -4.0, -8.0, 24.0, -24.0]",-8977351099475698878,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,0,True,11.23605645563822,"[0.0, 2.0, -4.0, 48.0, -48.0, 2.0, -8.0, 24.0, -24.0, -4.0, -8.0, 24.0, -24.0]",-8977351099475698878,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
9,0,True,11.23605645563822,"[0.0, 2.0, -4.0, 48.0, -48.0, 2.0, -8.0, 24.0, -24.0, -4.0, -8.0, 24.0, -24.0]",-8977351099475698878,13,18.23605645563822,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,1,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,6,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
10,1,True,10.23605645563822,"[0.0, -2.0, 8.0, 24.0, -48.0, 4.0, 4.0, -48.0, -24.0, 2.0, 8.0, -48.0, 48.0]",5188170829716247168,13,18.23605645563822,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
7,2,True,13.23605645563822,"[0.0, -4.0, -4.0, -24.0, 24.0, -2.0, 4.0, 24.0, 24.0, 2.0, -8.0, 48.0, 48.0]",-3858448030437113662,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
7,2,True,13.23605645563822,"[0.0, -4.0, -4.0, -24.0, 24.0, -2.0, 4.0, 24.0, 24.0, 2.0, -8.0, 48.0, 48.0]",-3858448030437113662,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
7,2,True,13.23605645563822,"[0.0, -4.0, -4.0, -24.0, 24.0, -2.0, 4.0, 24.0, 24.0, 2.0, -8.0, 48.0, 48.0]",-3858448030437113662,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
7,2,True,13.23605645563822,"[0.0, -4.0, -4.0, -24.0, 24.0, -2.0, 4.0, 24.0, 24.0, 2.0, -8.0, 48.0, 48.0]",-3858448030437113662,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
7,2,True,13.23605645563822,"[0.0, -4.0, -4.0, -24.0, 24.0, -2.0, 4.0, 24.0, 24.0, 2.0, -8.0, 48.0, 48.0]",-3858448030437113662,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
7,2,True,13.23605645563822,"[0.0, -4.0, -4.0, -24.0, 24.0, -2.0, 4.0, 24.0, 24.0, 2.0, -8.0, 48.0, 48.0]",-3858448030437113662,13,18.23605645563822,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,3,True,16.471092479852693,"[0.0, -2.0, 8.0, -24.0, 48.0, 2.0, -4.0, 48.0, 24.0, -2.0, 8.0, -24.0, -24.0]",753059734345716889,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,3,True,16.471092479852693,"[0.0, -2.0, 8.0, -24.0, 48.0, 2.0, -4.0, 48.0, 24.0, -2.0, 8.0, -24.0, -24.0]",753059734345716889,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,3,True,16.471092479852693,"[0.0, -2.0, 8.0, -24.0, 48.0, 2.0, -4.0, 48.0, 24.0, -2.0, 8.0, -24.0, -24.0]",753059734345716889,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,3,True,16.471092479852693,"[0.0, -2.0, 8.0, -24.0, 48.0, 2.0, -4.0, 48.0, 24.0, -2.0, 8.0, -24.0, -24.0]",753059734345716889,2,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
6,3,True,16.471092479852693,"[0.0, -2.0, 8.0, -24.0, 48.0, 2.0, -4.0, 48.0, 24.0, -2.0, 8.0, -24.0, -24.0]",753059734345716889,13,20.471092479852693,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,7,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,4,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,3,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,11,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,5,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,8,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,1,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,9,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
11,4,True,8.083997821097824,"[0.0, 2.0, 4.0, 24.0, 24.0, -4.0, -8.0, 24.0, 48.0, -4.0, -4.0, -24.0, -24.0]",779405771340628543,13,17.083997821097824,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
4,5,True,17.364331453687083,"[0.0, 4.0, 8.0, -24.0, 24.0, 4.0, -4.0, -24.0, 24.0, -4.0, 4.0, -24.0, 48.0]",2948336531417193034,12,-1.0,SoftmaxPolicy,high_increasing,back_dist_depth_eff_forw,Myopic_VOC,kappa_only,20,91,0,0,0,0,1,0.75,1,1,0,1
