,pid,trial_index,action_times,actions,block,path,queries,rewards,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trial_time,trial_type,run,trial_id,num_nodes,num_early,num_middle,num_late,num_clicks
1118,92,33,"[6499, 7090, 7703]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': ['5', '1', '4'], 'time': [2114, 3228, 5000]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '0', '1', '9', '2', '4', '2', '3'], 'time': [527, 1573, 2478, 2796, 3731, 4332, 4544, 5355, 5423]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '0', '1', '9', '1', '2', '4', '2'], 'time': [808, 2425, 2546, 3616, 4049, 4110, 4368, 5332, 5381]}, 'edge': {'target': [], 'time': []}}}","[10, 10, 10]","[79.12999999825843, 9265.465000004042, 122.81500000250526]",2,[],27,"[None, None, None]","['', 10, 10, 10, 10, -5, -5, 10, 10, -5, 10, -10, -10]",719243,[],mouselab-mdp,c1.1,7967203217823962736,3,0,0,0,0
1119,92,34,"[12184, 12801, 14124]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': ['1', '4', '3', '5', '7'], 'time': [2818, 4584, 5564, 8243, 10834]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1', '0', '9', '1', '2', '4', '2', '3', '5', '0', '9', '6', '6', '7'], 'time': [610, 976, 1016, 1343, 2271, 3497, 3786, 5006, 5087, 6238, 8598, 8705, 9680, 10006, 10407]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['3', '1', '0', '9', '1', '1', '2', '4', '2', '3', '5', '0', '9', '5', '6', '6', '7'], 'time': [724, 1008, 1036, 2057, 3185, 3468, 3704, 4969, 5039, 5856, 8585, 8653, 9630, 9660, 9699, 10267, 11347]}, 'edge': {'target': [], 'time': []}}}","[5, 5, 10]","[515.8799999990733, 6496.085000006016, 71.89500000094995]",2,[],15,"[None, None, None]","['', 10, 5, -5, -5, 5, 5, 10, 10, 5, -5, -5, -5]",731285,[],mouselab-mdp,c1.1,-1711934015224181778,5,0,0,0,0
1120,97,0,"[5079, 7083, 8390]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '5', '0', '5'], 'time': [735, 1734, 1866, 2443, 3359]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5', '0'], 'time': [1658, 1776, 2269, 3275]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 5]","[140047.33499999566, 24175.810000000638, 26605.27000000002]",2,0,0,"[None, None, None]","['', -5, -10, 5, -5, 5, -10, 5, 10, -5, 10, -5, -5]",140050,[],mouselab-mdp,c1.1,-5783848652440910710,0,0,0,0,0
1121,97,1,"[981, 3310, 4158]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, -10, 10]","[11104.64000000502, 5076.800000009825, 1497.6449999958277]",2,0.36,5,"[None, None, None]","['', -5, -10, 5, 10, 5, -10, -10, 10, -10, 5, -5, -5]",164231,[],mouselab-mdp,c1.1,-8177337623937778033,0,0,0,0,0
1122,97,2,"[535, 1042, 1555]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, -10, -10]","[800.7300000026589, 980.0049999903422, 1821.2649999913992]",2,[],-15,"[None, None, None]","['', 5, -10, -5, -10, 5, -10, -5, -10, 5, -10, -5, -5]",192062,[],mouselab-mdp,c1.1,-3161758675468624755,0,0,0,0,0
1123,97,3,"[453, 1840, 2438]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, 10, 10]","[342.24499999254476, 533.7950000102865, 1.720000000204891]",2,[],10,"[None, None, None]","['', -5, -5, 5, 10, 10, -10, -10, -10, -10, 10, 10, 10]",203168,[],mouselab-mdp,c1.1,3866759347579099958,0,0,0,0,0
1124,97,4,"[664, 1536, 3484]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, 10, 10]","[1.440000007278286, 451.3699999952223, 881.4450000063516]",2,[],30,"[None, None, None]","['', 10, 10, 10, 10, 5, 5, 10, 5, -5, 5, 5, 5]",214154,[],mouselab-mdp,c1.1,6627999187013791928,0,0,0,0,0
1125,97,5,"[715, 1799, 2831]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, 5, 10]","[98.82500000821892, 662.4900000024354, 364.8899999971036]",2,[],20,"[None, None, None]","['', 5, 5, 5, 10, -5, -5, 10, 10, -10, 10, 5, -10]",219940,[],mouselab-mdp,c1.1,2087369140992358120,0,0,0,0,0
1126,97,6,"[1912, 2658, 3581]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[1444.8200000042561, 714.3000000069151, 574.5550000137882]",2,[],20,"[None, None, None]","['', 10, -10, 10, -5, 10, 5, 5, -5, 10, -5, -10, -10]",223092,[],mouselab-mdp,c1.1,-708634087699455823,0,0,0,0,0
1127,97,7,"[1177, 2036, 2547]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, -5, 5]","[524.8700000083772, 1910.185000000638, 241.87500000698492]",2,[],10,"[None, None, None]","['', 10, -5, 5, -10, -5, 5, 10, -10, 5, 10, 10, 10]",226857,[],mouselab-mdp,c1.1,4872536360203573425,0,0,0,0,0
1128,97,8,"[342, 911, 1425]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, -10, 10]","[415.40499999246094, 1176.1200000037206, 355.2499999932479]",2,[],10,"[None, None, None]","['', -10, 10, 10, -5, 10, -10, 5, 10, -5, 5, 5, -10]",231799,[],mouselab-mdp,c1.1,-552410915180044019,0,0,0,0,0
1129,97,9,"[427, 1091, 1604]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[4.495000001043081, 341.58999999635853, 62.73499999952037]",2,[],20,"[None, None, None]","['', 5, -5, -10, -10, 10, 5, 5, -10, -10, -5, 10, 5]",236034,[],mouselab-mdp,c1.1,4007649613694420024,0,0,0,0,0
1130,97,10,"[419, 929, 1540]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-5, -10, 10]","[7.874999995692633, 426.500000001397, 157.34999999403954]",2,[],-5,"[None, None, None]","['', -5, -10, 10, 5, -5, -10, 10, 10, 10, -5, -10, -5]",240957,[],mouselab-mdp,c1.1,2750862718315450113,0,0,0,0,0
1131,97,11,"[423, 973, 1644]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, 10, -5]","[3.89000000723172, 416.81000000971835, 6.265000003622845]",2,[],15,"[None, None, None]","['', -10, 10, -10, -5, 10, 10, -5, -10, 10, -10, -5, -5]",244487,[],mouselab-mdp,c1.1,7635016637374854832,0,0,0,0,0
1132,97,12,"[429, 998, 1649]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-5, 5, -10]","[97.42499999993015, 421.8700000055833, 45.46500000287779]",2,[],-10,"[None, None, None]","['', -10, 5, 5, -5, -5, 5, 10, -10, -5, -5, -10, 10]",246903,[],mouselab-mdp,c1.1,6236416765508790471,0,0,0,0,0
1133,97,13,"[375, 933, 1570]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, -5, -5]","[162.07000000576954, 427.21499998879153, 62.160000001313165]",2,[],-5,"[None, None, None]","['', 5, -5, 10, -5, -10, 10, -10, 10, 5, -10, -10, -5]",249417,[],mouselab-mdp,c1.1,2578129633459781071,0,0,0,0,0
1134,97,14,"[943, 1500, 2146]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, -10, 10]","[146.15500000945758, 373.74999999883585, 50.7800000050338]",2,[],10,"[None, None, None]","['', -5, -10, 10, -5, 10, -10, 10, 10, -5, 10, -5, -10]",251936,[],mouselab-mdp,c1.1,-7536988618031787221,0,0,0,0,0
1135,97,15,"[1023, 1623, 2138]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, -10, 10]","[132.09999998798594, 941.7099999991478, 49.03999999805819]",2,[],10,"[None, None, None]","['', -5, 10, 10, -5, 10, -10, 10, 10, -10, 10, -5, 5]",254796,[],mouselab-mdp,c1.1,-2335338845607237157,0,0,0,0,0
1136,97,16,"[379, 887, 1806]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, 10, 10]","[139.179999998305, 1021.4799999957904, 93.75500000896864]",2,[],30,"[None, None, None]","['', 10, 10, 10, 10, -5, -5, 10, 10, -5, 10, -10, -10]",257631,[],mouselab-mdp,c1.1,7967203217823962736,0,0,0,0,0
1137,97,17,"[502, 1099, 1627]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, 10, 5]","[11.740000001736917, 377.585000009276, 3.8300000014714897]",2,[],25,"[None, None, None]","['', -10, -10, -10, 10, 10, 10, -10, 5, 5, -10, -5, 10]",259931,[],mouselab-mdp,c1.1,-6295193560893533809,0,0,0,0,0
1138,97,18,"[533, 1204, 1807]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, 10, -10]","[409.5450000022538, 500.53000000480097, 89.03000000282191]",2,[],-10,"[None, None, None]","['', 5, 10, 5, 10, -10, 10, -10, -10, -5, -10, -10, 10]",263177,[],mouselab-mdp,c1.1,1527002837571303241,0,0,0,0,0
1139,97,19,"[370, 940, 1494]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, -10, -10]","[19.89999999932479, 532.325000007404, 165.54000000178348]",2,[],-15,"[None, None, None]","['', 10, -5, -5, 10, 5, -10, 10, -10, 5, -10, -10, -10]",266343,[],mouselab-mdp,c1.1,3683435731857920434,0,0,0,0,0
1140,97,20,"[423, 933, 1473]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, 5, 5]","[95.06999999575783, 368.5399999958463, 64.44999999075662]",2,[],0,"[None, None, None]","['', -10, 5, -10, 5, 10, 10, -5, -10, -5, 10, -5, 10]",269000,[],mouselab-mdp,c1.1,946869097947028489,0,0,0,0,0
1141,97,21,"[765, 1368, 1930]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-5, -10, 10]","[48.65500000596512, 420.3050000069197, 1.1000000085914508]",2,[],-5,"[None, None, None]","['', 5, -5, -10, 5, 10, -5, -5, -10, -5, -10, -5, 10]",271476,[],mouselab-mdp,c1.1,-3907738530445615459,0,0,0,0,0
1142,97,22,"[440, 962, 1592]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-5, 5, 10]","[28.31999999762047, 763.79499999166, 94.4900000031339]",2,[],10,"[None, None, None]","['', 5, -10, 10, -5, -5, 5, 10, -5, 5, 10, -5, -5]",274113,[],mouselab-mdp,c1.1,-3477899293060009920,0,0,0,0,0
1143,97,23,"[373, 951, 1526]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, 10, 5]","[51.60999999498017, 439.4049999973504, 16.495000003487803]",2,[],5,"[None, None, None]","['', 10, 5, 5, -10, -10, 10, 5, 5, 10, -5, -10, -10]",276474,[],mouselab-mdp,c1.1,2677707256680226296,0,0,0,0,0
1144,97,24,"[428, 993, 1516]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[5, -10, -5]","[118.66500000178348, 370.6549999915296, 70.41000000026543]",2,[],-10,"[None, None, None]","['', 5, -10, -5, 10, 5, -10, -5, -10, 5, -5, -5, 5]",279241,[],mouselab-mdp,c1.1,-5667169154863340764,0,0,0,0,0
1145,97,25,"[492, 1104, 1673]","['up', 'up', 'right']",test,"['1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, -10, -10]","[67.89000000571832, 427.16000000655185, 58.35000000661239]",2,[],-30,"[None, None, None]","['', -10, -10, -10, -5, 10, 5, -10, 10, 10, -5, -5, 5]",282183,[],mouselab-mdp,c1.1,3476375724698833341,0,0,0,0,0
1146,97,26,"[418, 1037, 1640]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, 5, 10]","[19.585000001825392, 482.32500000449363, 102.65000000072177]",2,[],25,"[None, None, None]","['', 10, 5, 5, 10, 10, 10, 5, -5, 5, 10, 5, 5]",284586,[],mouselab-mdp,c1.1,3632821025587269967,0,0,0,0,0
1147,97,27,"[305, 829, 1463]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[-10, -10, 10]","[60.5749999958789, 412.0100000000093, 121.42000001040287]",2,[],-10,"[None, None, None]","['', 10, 5, -5, 5, -10, -10, 10, 10, -10, 10, -10, 5]",287146,[],mouselab-mdp,c1.1,7552237654586357727,0,0,0,0,0
1148,97,28,"[388, 996, 1560]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, -5, -5]","[99.19500000250991, 303.87999999220483, 19.724999991012737]",2,[],0,"[None, None, None]","['', 10, -5, 5, -5, 10, 5, 10, 5, -10, -10, 5, -10]",289560,[],mouselab-mdp,c1.1,-3419255245952545746,0,0,0,0,0
1149,97,29,"[407, 935, 1851]","['up', 'up', 'right']",test,"['1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5'], 'time': [None]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[10, -10, -10]","[119.94000000413507, 386.36000000406057, 103.41999999945983]",2,[],-10,"[None, None, None]","['', 10, -10, -10, -5, -10, 10, -10, -5, 10, 10, 5, -5]",292200,[],mouselab-mdp,c1.1,-7551434874100481170,0,0,0,0,0
